criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,3443.8001539707184,0.5902000069618225,1.2868811393737798
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,3430.0277507305145,0.6500999331474304,1.053417893600464
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,3451.1025681495667,0.7134000658988953,0.9082151657104496
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,6316.027414321899,0.7940000295639038,0.8207851417541506
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,3989.916576862335,0.811199963092804,0.7672700679779055
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,4060.149225950241,0.8374000191688538,0.638787410259247
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,4294.9599533081055,0.8326999545097351,0.7596226940155031
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,3906.719937324524,0.8569999933242798,0.6553662041664122
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,3951.7226934432983,0.8600000143051147,0.6070154550552369
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,4095.0260825157166,0.8361999988555908,0.7657630881309506
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,4068.873159646988,0.8532000184059143,0.6797077734947202
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,4062.4978909492493,0.8616999983787537,0.6041157180786129
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,4082.3358895778656,0.8240999579429626,0.6077399803161624
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,3325.131385564804,0.8141000270843506,0.6326245014190676
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,3303.9716210365295,0.821399986743927,0.6071798400878906
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=1001,1000,1001,4006.169095516205,0.935200035572052,0.250334803366661
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=2001,1000,2001,4638.302545309067,0.9356999397277832,0.2524118836045265
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=3001,1000,3001,4601.823537111282,0.935699999332428,0.2502069964766502
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=1001,10000,1001,4124.073170900345,0.9692000150680542,0.1091997644662856
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=2001,10000,2001,4648.439121723175,0.968999981880188,0.1189813480049371
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=3001,10000,3001,3945.4070110321045,0.9675999879837036,0.119224535536766
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=1001,50000,1001,3917.32267165184,0.979099988937378,0.0635445794045925
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=2001,50000,2001,3931.7598474025726,0.9785999655723572,0.0658340811491012
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=3001,50000,3001,3908.756618976593,0.9787999987602234,0.0664207399368286
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,3316.7602486610413,0.7820000052452087,0.7215214536666872
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,3783.632403612137,0.7872000336647034,0.7439361602783201
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,3417.7488968372345,0.8104000091552734,0.6480780241012574
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=1001,1000,1001,4187.536908864975,0.9423999786376952,0.2231815779685974
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=2001,1000,2001,4173.627073764801,0.939199924468994,0.2361150824785232
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=3001,1000,3001,4203.99017906189,0.9397000670433044,0.2323625992536544
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=1001,10000,1001,4823.309027433395,0.969499945640564,0.1187397468090057
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=2001,10000,2001,4139.404777765274,0.9685999751091005,0.1189277826189995
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=3001,10000,3001,6314.612715959549,0.9686999320983888,0.1244332408905029
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=1001,50000,1001,4006.7271971702576,0.9785000085830688,0.0708660837948322
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=2001,50000,2001,3986.1901636123657,0.97760009765625,0.0713444256842136
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=3001,50000,3001,4854.031925678253,0.9783000349998474,0.0699758987188339
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,4151.989863157272,0.6639999747276306,1.0683230995178223
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,3455.286641359329,0.6854000091552734,1.0963760578155517
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,3887.4538078308105,0.7390999794006348,0.8547524158477785
