criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=3001,3441,3001,1521.9217443466187,0.957965850830078,0.1740428299404854
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=1001,370,1001,1809.1029863357544,0.9054054617881776,0.2992550432682037
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=2001,370,2001,1787.4566566944122,0.95945942401886,0.2013318240642547
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=3001,370,3001,1813.25901222229,0.9054054021835328,0.3316951990127563
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=1001,3441,1001,1893.4761247634888,0.943266987800598,0.1812781949722489
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=2001,3441,2001,1518.425936460495,0.9249406456947328,0.2152228230653807
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=3001,3441,3001,1478.4686965942383,0.9525604248046876,0.1715729350960532
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=1001,370,1001,1864.279746055603,0.9054054021835328,0.3403455018997192
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=2001,370,2001,1832.4434049129486,0.95945942401886,0.2240537106990814
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=3001,370,3001,1892.6042737960815,0.9054054021835328,0.3546829223632812
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=1001,3441,1001,1470.3120410442352,0.9392840266227722,0.1730115249059921
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=2001,3441,2001,2118.7559447288513,0.9262920618057252,0.2074150831200355
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=3001,3441,3001,1690.2111039161682,0.9498577117919922,0.1594481807808543
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=1001,370,1001,1732.8333711624146,0.8513513803482056,0.7706254720687866
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=2001,370,2001,1797.6288969516754,0.9459459781646729,0.7198537588119507
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=3001,370,3001,1799.501788854599,0.8783783912658691,0.7717273831367493
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1529.9792375564575,0.8745613694190979,0.8368681031604146
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1472.4449272155762,0.8653390407562256,0.8365891035213027
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1466.2841925621033,0.8970127701759338,0.8251236330631166
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=1001,370,1001,1834.5511424541473,0.8783784508705139,0.2829481661319732
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=2001,370,2001,1806.185224056244,0.9189189076423644,0.2113361954689026
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=3001,370,3001,1814.8509237766266,0.8648648858070374,0.3567230403423309
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=1001,3441,1001,1465.4980247020721,0.9422000646591188,0.1671725213527679
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=2001,3441,2001,1527.2277381420135,0.9290658235549928,0.2247704160074854
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=3001,3441,3001,1607.06081032753,0.9566144943237304,0.1701002848702807
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=1001,370,1001,1737.008668422699,0.9054054617881776,0.2993214726448059
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=2001,370,2001,2130.524185180664,0.95945942401886,0.2013478577136993
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=3001,370,3001,1848.0762469768524,0.9054054021835328,0.3317764103412628
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=1001,3441,1001,1474.0241572856903,0.943266987800598,0.1812604511546534
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=2001,3441,2001,1672.496717453003,0.9249406456947328,0.2155351929886396
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=3001,3441,3001,1726.5972034931183,0.9525604248046876,0.1713103544573451
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=1001,370,1001,2239.951290369034,0.9054054021835328,0.3402845561504364
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=2001,370,2001,1877.4296090602875,0.95945942401886,0.2240573465824127
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=370_random_state=3001,370,3001,1793.7938935756683,0.9054054021835328,0.3547557294368744
