criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=3001,50000,3001,8340.186355113983,0.9792000651359558,0.0821187777474522
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,6188.038915872574,0.7000000476837158,0.7810530066490173
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,5207.792028665543,0.8000000715255737,0.8634682893753052
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,6255.359898090363,0.9000000953674316,0.2851510941982269
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=1001,1000,1001,8674.418056488037,0.9549999833106996,0.1219850486516952
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=2001,1000,2001,7540.6785299777985,0.9549999833106996,0.1569127631187439
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=3001,1000,3001,8657.06647491455,0.9300000071525574,0.1665717959403991
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=1001,10000,1001,7746.267751455307,0.9610000252723694,0.1448450789451598
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=2001,10000,2001,7647.295566558838,0.962499976158142,0.1290212007910013
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=3001,10000,3001,7944.5981233119965,0.9695000052452089,0.131110065639019
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=1001,50000,1001,8330.416585206985,0.9753999710083008,0.0775123703598975
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=2001,50000,2001,8371.710435152054,0.9765000343322754,0.0784522445052862
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=3001,50000,3001,7597.723654270172,0.9756999611854552,0.0824703538537025
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,5310.614461898804,0.7000000476837158,0.8122681379318237
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,5273.128799676895,0.8000000715255737,0.9120062589645386
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,5381.962860107422,0.9000000953674316,0.4582653939723968
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,7688.481330156326,0.959999978542328,0.1908959412574768
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,7900.004489660263,0.9650000929832458,0.1745042824745178
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,8636.767721176147,0.949999988079071,0.1725349617004394
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,7647.262543678284,0.9520000219345092,0.2208210997581482
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,14272.432888507843,0.94350004196167,0.2259101083278656
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,9823.693301439285,0.949999988079071,0.2097102066278457
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,8329.86325764656,0.9505000114440918,0.2160672687768936
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,7687.416777133942,0.9537999629974364,0.2067634264230728
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,7589.505874872208,0.9505000114440918,0.2156612850904465
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,5229.7477650642395,0.8000001311302185,0.5879338979721069
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,5285.98991894722,0.6500000357627869,1.102763056755066
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,5585.901183128357,0.8500000834465027,0.3481471240520477
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=1001,1000,1001,7791.705029964447,0.9449999928474426,0.1419538700580597
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=2001,1000,2001,7958.051779270172,0.9500000476837158,0.1581733703613281
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=3001,1000,3001,8029.639041662216,0.9499999284744264,0.145443947315216
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=1001,10000,1001,10029.2917137146,0.9660000801086426,0.1282110960483551
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=2001,10000,2001,10122.57557606697,0.965499997138977,0.1223577953055501
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=3001,10000,3001,7761.451735258102,0.9670000076293944,0.1246374342441558
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=1001,50000,1001,7637.321437120438,0.9810999631881714,0.0614324594408273
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=2001,50000,2001,7662.7463285923,0.9805999994277954,0.0671785105796531
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=3001,50000,3001,7599.790700912476,0.9801999926567078,0.0669575001093093
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,5579.585870981216,0.8000000715255737,0.6356154680252075
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,6184.194325208664,0.7500000596046448,0.8497871160507202
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,6253.952028751373,0.9000000953674316,0.297468364238739
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=1001,1000,1001,7841.122670173645,0.9499999284744264,0.1264716580510139
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=2001,1000,2001,7956.694617271423,0.949999988079071,0.1454598808288574
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=3001,1000,3001,7834.609257221222,0.9549999833106996,0.1662952208518981
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=1001,10000,1001,7745.543974637985,0.9624999165534972,0.1445923260450363
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=2001,10000,2001,7618.837857723236,0.96750009059906,0.1358472808972001
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=3001,10000,3001,10411.987968444824,0.9674999713897704,0.1421605529189109
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=1001,50000,1001,8193.032072782516,0.980199933052063,0.072862896182388
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=2001,50000,2001,7589.373587608337,0.9804000854492188,0.0768628361320123
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=3001,50000,3001,8326.65027832985,0.9796000123023988,0.0807736462228
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,5596.812375068665,0.7000000476837158,0.7809157967567444
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,5575.333927631378,0.8000000715255737,0.8637135624885559
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,6131.248039484024,0.9000000953674316,0.2849247753620147
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1000_random_state=1001,1000,1001,8677.409673213959,0.9549999833106996,0.1219697028398513
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1000_random_state=2001,1000,2001,8673.121002435684,0.9549999833106996,0.1569256269931793
