criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=2001,3441,2001,1574.6455760002136,0.9282077550888062,0.2755993560776947
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=3001,3441,3001,1411.829349040985,0.9290434122085572,0.2686641407588842
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=1001,370,1001,1408.9880330562592,0.8942400813102722,0.3905099978780643
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=2001,370,2001,1457.084195137024,0.8828784823417664,0.405844219753904
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=3001,370,3001,1896.8627305030823,0.8893009424209595,0.3669749453001822
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=1001,3441,1001,1724.009153842926,0.9329551458358764,0.2365276936079183
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=2001,3441,2001,1678.684409379959,0.9298458099365234,0.2448961411202496
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=3001,3441,3001,1645.283686876297,0.9290321469306946,0.2403206436035093
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=1001,370,1001,1610.8501119613647,0.8907685279846191,0.82392210589504
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=2001,370,2001,2276.2619230747223,0.877880871295929,0.8029866458187639
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=3001,370,3001,1370.667025089264,0.8888897895812988,0.8091378531036211
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1707.8741886615753,0.8692543506622314,0.902458370073058
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1391.4706947803497,0.8700616955757141,0.9017282738676512
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1755.0073947906494,0.86814284324646,0.9002289162503501
