criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=3441_random_state=3001,3441,3001,3481.9555428028107,0.9430217146873474,0.2053364158140201
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=1001,370,1001,3499.1512739658356,0.8781660795211792,0.4222652965100139
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=2001,370,2001,3949.038652896881,0.8780617713928223,0.4003612857101787
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=370_random_state=3001,370,3001,3483.799386739731,0.8856541514396667,0.3614639920454385
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=1001,3441,1001,3995.188129901886,0.9360169172286988,0.2132757459842044
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=2001,3441,2001,3490.053980112076,0.9341360926628112,0.2027732951784368
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=3441_random_state=3001,3441,3001,3471.989322900772,0.9323335886001588,0.2204426283523964
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=1001,370,1001,3766.8191730976105,0.8041773438453674,1.582461748957537
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=2001,370,2001,3862.1487917900085,0.7909166812896729,1.698154136055203
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=370_random_state=3001,370,3001,3941.9995057582855,0.8138275146484375,1.5675254283987168
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3843.59499001503,0.8143944144248962,1.430938081281261
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3475.7410576343536,0.7730840444564819,1.6310182581418349
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3935.1312596797943,0.7735897302627563,1.485860968129971
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=1001,370,1001,3829.921503305435,0.907453954219818,0.3073795608116141
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=2001,370,2001,3496.5252277851105,0.892003059387207,0.3592233066943328
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=3001,370,3001,3486.5696609020233,0.9009186625480652,0.309461247699912
