criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=50000_random_state=2001,50000,2001,2090.0634961128235,0.9651999473571776,0.1224916184782981
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.01_n=50000_random_state=3001,50000,3001,2175.742306947708,0.9648000001907348,0.1202259712457657
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=100_random_state=1001,100,1001,1356.8454611301422,0.6000000238418579,1.011640191078186
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=100_random_state=2001,100,2001,1378.0240669250488,0.5500000715255737,1.4749548435211182
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=100_random_state=3001,100,3001,1362.6399376392365,0.550000011920929,1.2982641458511353
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=1001,1000,1001,2341.3058104515076,0.8499999046325684,0.3960283029079437
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=2001,1000,2001,2297.733058452606,0.8349999785423279,0.5091775369644165
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=1000_random_state=3001,1000,3001,2198.537830591202,0.9049999713897704,0.2900879085063934
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=1001,10000,1001,2111.381143093109,0.9219999313354492,0.2170901484489441
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=2001,10000,2001,2209.6412360668182,0.931999921798706,0.2179676134586334
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=10000_random_state=3001,10000,3001,2140.1334388256073,0.9355000853538512,0.2094864410161971
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=1001,50000,1001,2178.0214264392853,0.9450000524520874,0.1645829595804213
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=2001,50000,2001,2594.6672093868256,0.9486000537872314,0.1590653939187527
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.001_n=50000_random_state=3001,50000,3001,2033.680927991867,0.9464999437332152,0.1534421190738677
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=1001,100,1001,1289.343868970871,0.6000000834465027,1.0616984367370603
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=2001,100,2001,1303.098203420639,0.5,1.425910234451294
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=100_random_state=3001,100,3001,1228.906977891922,0.550000011920929,1.292919397354126
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2022.8102266788483,0.7599999308586121,0.8841108012199401
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2094.9460072517395,0.7799999713897705,0.7862053632736206
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2095.835008621216,0.824999988079071,0.7326241564750672
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,2240.2545495033264,0.8119999170303345,0.8316334791183473
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,2224.4459059238434,0.7994999885559082,0.8536949663162231
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,2232.363965034485,0.7949999570846558,0.8463853144645691
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,2176.3134155273438,0.8016000390052795,0.8329072144508363
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,2188.218326330185,0.8111000061035156,0.8415473751068112
l2-sp,l2-sp_alpha=0.01_beta=0.001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,2180.49139213562,0.8111000657081604,0.8343250664710996
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=1001,100,1001,1261.9568197727203,0.6000000834465027,1.0928804874420166
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=2001,100,2001,1333.1199314594269,0.5500000715255737,2.3545730113983154
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=100_random_state=3001,100,3001,1347.6993508338928,0.6000000238418579,1.1948400735855105
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=1001,1000,1001,2041.590437412262,0.8549999594688416,0.5078180241584778
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=2001,1000,2001,2161.496336221695,0.8299999833106995,0.5724086117744446
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=1000_random_state=3001,1000,3001,2282.667665243149,0.9149999618530272,0.2798809003829956
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=1001,10000,1001,2242.978581905365,0.9429999589920044,0.2108368513584137
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=2001,10000,2001,2184.0054721832275,0.9449999928474426,0.2175247906446457
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=10000_random_state=3001,10000,3001,2178.7475879192352,0.9395000338554382,0.2029920401573181
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=1001,50000,1001,2210.5389592647552,0.9669999480247498,0.1094448174417019
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=2001,50000,2001,2166.5538856983185,0.9701000452041626,0.1029232722431421
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.1_n=50000_random_state=3001,50000,3001,2279.8184275627136,0.969100058078766,0.1076341030955315
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=1001,100,1001,1327.880844116211,0.550000011920929,1.249948024749756
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=2001,100,2001,1237.1200573444366,0.5500000715255737,1.6310958862304688
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=100_random_state=3001,100,3001,1241.581067085266,0.550000011920929,1.4024590253829956
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=1001,1000,1001,2026.3696579933167,0.8849999308586121,0.4116295981407165
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=2001,1000,2001,2052.5879802703857,0.8499999046325684,0.5637496757507324
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=1000_random_state=3001,1000,3001,2142.661080598831,0.8950000405311584,0.349075002670288
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=1001,10000,1001,2188.9671483039856,0.9355000257492064,0.2494999969005585
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=2001,10000,2001,2192.7480351924896,0.934499979019165,0.2295239609479905
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=10000_random_state=3001,10000,3001,2188.1634163856506,0.9384999871253968,0.2355641775131225
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=1001,50000,1001,2057.884179830551,0.9625999927520752,0.138088664150238
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=2001,50000,2001,2181.1667234897614,0.9645000100135804,0.1292746372289955
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.01_n=50000_random_state=3001,50000,3001,2035.2219502925873,0.9655000567436218,0.1247140088200569
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=1001,100,1001,1347.8891594409943,0.550000011920929,1.0247247219085691
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=2001,100,2001,1296.0395863056183,0.5500000715255737,1.4391552209854126
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=100_random_state=3001,100,3001,1305.7006950378418,0.550000011920929,1.298110842704773
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=1001,1000,1001,2029.7102189064026,0.869999885559082,0.3808038783073425
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=2001,1000,2001,2214.279575109482,0.8499999046325684,0.5109780597686767
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=3001,1000,3001,2193.9186663627625,0.915000021457672,0.2892265737056732
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=1001,10000,1001,2195.978295326233,0.924500048160553,0.2143987803459167
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=2001,10000,2001,2217.4705667495728,0.9294999837875366,0.218048349738121
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=3001,10000,3001,2219.323660850525,0.9385000467300416,0.2053154797554016
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=1001,50000,1001,2607.6419541835785,0.945099949836731,0.1642062622070313
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=2001,50000,2001,2186.5158729553223,0.946999967098236,0.1609513088226319
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=3001,50000,3001,2174.831239461899,0.9474999904632568,0.1560901454925537
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,1330.3221271038055,0.6000000834465027,1.073684811592102
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,1317.8543927669525,0.5500000715255737,1.409367918968201
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,1313.267376422882,0.550000011920929,1.2957807779312134
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,2137.6803369522095,0.7549999356269836,0.8626099371910095
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,2077.500607728958,0.7799999713897705,0.788096046447754
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,2077.640125274658,0.8149999976158142,0.7545675015449524
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,2213.066440820694,0.8085000514984131,0.831832070350647
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=2001,10000,2001,2500.2351524829865,0.8005000352859497,0.8593165054321289
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=3001,10000,3001,2151.5753564834595,0.7990000247955322,0.8411844630241394
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=1001,50000,1001,2225.1002514362335,0.8005999326705933,0.8400349468231203
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=2001,50000,2001,2196.4511845111847,0.8115000128746033,0.8404130517959598
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=50000_random_state=3001,50000,3001,2189.2527306079865,0.8114999532699585,0.8339724411010743
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=1001,100,1001,1284.9952211380005,0.6500000357627869,1.2250150442123413
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=2001,100,2001,1227.9523944854736,0.5500000715255737,2.534719467163086
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=100_random_state=3001,100,3001,1343.433399438858,0.6500000357627869,1.0648009777069092
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=1001,1000,1001,2081.1207530498505,0.8649998903274536,0.4628245306015014
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=2001,1000,2001,2036.2698681354523,0.8549999594688416,0.5707282066345215
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=1000_random_state=3001,1000,3001,2082.852575778961,0.934999942779541,0.2724265366792678
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=1001,10000,1001,2162.2595756053925,0.94350004196167,0.2215631508827209
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=2001,10000,2001,2145.5165309906006,0.9480000138282776,0.2073440855741501
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=10000_random_state=3001,10000,3001,2121.599889278412,0.9494999647140504,0.1868247005939484
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=1001,50000,1001,2129.1279289722443,0.9668000340461732,0.1113496900558472
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=2001,50000,2001,2291.9769926071167,0.9679000377655028,0.1076575165316462
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.1_n=50000_random_state=3001,50000,3001,2138.21017742157,0.968500018119812,0.1029930816531181
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=1001,100,1001,1269.0832738876343,0.550000011920929,1.303468942642212
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=2001,100,2001,1231.7707829475403,0.5500000715255737,1.5450127124786377
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=100_random_state=3001,100,3001,1228.9271306991577,0.4500000178813934,1.6413100957870483
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=1001,1000,1001,2033.4037945270538,0.869999885559082,0.4791349124908447
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=2001,1000,2001,2005.5973145961761,0.8549999594688416,0.5497785735130309
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=1000_random_state=3001,1000,3001,2051.6819684505463,0.8999999165534973,0.373251404762268
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=1001,10000,1001,2197.3286151885986,0.9329999089241028,0.2468870587348938
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=2001,10000,2001,2229.049288749695,0.9334999322891236,0.2433706098794937
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=10000_random_state=3001,10000,3001,2234.3762998580933,0.9454999566078186,0.2262025227546692
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=1001,50000,1001,2068.5884845256805,0.963200032711029,0.1314492055892945
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=2001,50000,2001,2209.3092443943024,0.9624000191688538,0.1265099143132567
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.01_n=50000_random_state=3001,50000,3001,2206.776460170746,0.9645000696182252,0.1230968252897262
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=1001,100,1001,1269.0167174339294,0.550000011920929,1.009497046470642
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=2001,100,2001,1210.880858182907,0.5500000715255737,1.4202842712402344
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=100_random_state=3001,100,3001,1262.9806451797485,0.550000011920929,1.2787744998931885
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1000_random_state=1001,1000,1001,2126.456285715103,0.8649998903274536,0.398066736459732
l2-sp,l2-sp_alpha=0.01_beta=1e-05_lr_0=0.001_n=1000_random_state=2001,1000,2001,2089.027049303055,0.8549999594688416,0.4822132778167725
