criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=1020_random_state=3001,1020,3001,1413.2935092449188,0.9139881134033204,0.4712715344083979
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=510_random_state=1001,510,1001,1459.6484072208405,0.6483803391456604,3.213306278809433
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=510_random_state=2001,510,2001,1643.7400121688843,0.6443761587142944,3.21738582759354
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=510_random_state=3001,510,3001,1709.4832656383514,0.6403241157531738,3.21287837817933
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=1020_random_state=1001,1020,1001,1493.7545840740204,0.6732205152511597,3.256826664843508
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=1020_random_state=2001,1020,2001,1373.2258851528168,0.6503035426139832,3.260737955579915
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=1020_random_state=3001,1020,3001,1372.9049344062805,0.6437745690345764,3.264839265458584
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=510_random_state=1001,510,1001,1499.7614269256592,0.7827209830284119,1.1179925106904445
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=510_random_state=2001,510,2001,1429.4371309280396,0.7973978519439697,1.0127741336764349
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=510_random_state=3001,510,3001,1492.341975927353,0.7991710901260376,1.0384389493813757
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=1020_random_state=1001,1020,1001,1470.763255596161,0.8978747725486755,0.5312648745149781
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=1020_random_state=2001,1020,2001,1491.5762131214142,0.9011794924736024,0.5393327433681958
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=1020_random_state=3001,1020,3001,1458.1181771755219,0.8987210988998413,0.5417760725722753
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=510_random_state=1001,510,1001,1434.1771123409271,0.8386316299438477,0.9328244058065426
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=510_random_state=2001,510,2001,1755.749962091446,0.8428897857666016,0.8689544475886527
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=510_random_state=3001,510,3001,1486.5082449913025,0.8478264808654785,0.8950546586110275
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=1020_random_state=1001,1020,1001,1510.2617313861847,0.9218212366104126,0.4761130695189912
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=1020_random_state=2001,1020,2001,1496.2623958587646,0.9193642139434814,0.4698092282620519
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=1020_random_state=3001,1020,3001,1458.3740339279175,0.920555830001831,0.472651188571238
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=510_random_state=1001,510,1001,1712.1183438301086,0.8366107940673828,0.9081033815584798
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=510_random_state=2001,510,2001,2006.168544769287,0.8425813317298889,0.8560370970793054
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=510_random_state=3001,510,3001,1665.4895279407501,0.8424627780914307,0.8804036358601292
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=1020_random_state=1001,1020,1001,1693.2252929210663,0.9156212210655212,0.4990021252093188
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=1020_random_state=2001,1020,2001,1488.0864441394806,0.9137558341026306,0.4860638494057022
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=1020_random_state=3001,1020,3001,1489.3630061149597,0.9167453050613404,0.4860098946668117
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=510_random_state=1001,510,1001,1706.3728375434875,0.648390531539917,3.2169596940681293
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=510_random_state=2001,510,2001,1432.7550311088562,0.6450200080871582,3.220984762268234
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=510_random_state=3001,510,3001,1489.2689380645752,0.6399261355400085,3.216497171117071
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=1020_random_state=1001,1020,1001,1471.837736606598,0.6740566492080688,3.260597397940279
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=1020_random_state=2001,1020,2001,1461.63658285141,0.6503443121910095,3.2644013994049117
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.0001_n=1020_random_state=3001,1020,3001,1466.101772069931,0.6441212892532349,3.268579813770636
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=510_random_state=1001,510,1001,2414.949303150177,0.828902542591095,0.8702349999310971
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=510_random_state=2001,510,2001,1480.4877016544342,0.835375189781189,0.8081642133367802
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=510_random_state=3001,510,3001,1669.1469640731812,0.8389259576797485,0.8258202413100356
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=1020_random_state=1001,1020,1001,1479.0649576187134,0.9138779044151306,0.437880414387535
l2-sp,l2-sp_alpha=0.001_beta=0.001_lr_0=0.1_n=1020_random_state=2001,1020,2001,1486.4817144870758,0.9149562120437622,0.4185801325118266
